Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.49557E-3,56.580141135,0.824803665,0.009534214,0.478873239,0
1.53126E-3,56.88438898,0.831936005,0.009335584,0.478873239,0
1.53378E-3,57.037766781,0.832428505,0.00923627,0.478873239,0
1.61685E-3,57.357174161,0.847881663,0.00903764,0.478873239,0
1.64371E-3,57.52154536,0.852567079,0.008938326,0.492957746,0
1.65358E-3,57.851786674,0.854251251,0.008739696,0.507042254,0
1.66635E-3,58.018421492,0.856403167,0.008640381,0.507042254,0
1.69212E-3,58.354371491,0.860648677,0.008441752,0.507042254,0
1.70019E-3,58.524390144,0.861952325,0.008342437,0.507042254,0
1.77393E-3,58.878512874,0.873313849,0.008143808,0.521126761,0
1.80176E-3,59.058688681,0.877354047,0.008044493,0.535211268,0
1.81694E-3,59.420673733,0.87950381,0.007845864,0.549295775,0
1.82413E-3,59.603086518,0.880508128,0.007746549,0.563380282,0
1.85136E-3,59.788222584,0.884238605,0.007647234,0.563380282,0
1.8679E-3,60.160436526,0.886447588,0.007448605,0.563380282,0
1.8946E-3,60.349896682,0.889924142,0.00734929,0.563380282,0
1.90435E-3,60.540331659,0.891166815,0.007249975,0.563380282,0
1.93081E-3,60.924183277,0.894469374,0.007051346,0.563380282,0
1.96949E-3,61.121131804,0.899117655,0.006952031,0.563380282,0
1.98682E-3,61.319814295,0.901134536,0.006852716,0.563380282,0
2.04279E-3,61.524092834,0.907372646,0.006753402,0.563380282,0
2.04924E-3,61.933429989,0.908065973,0.006554772,0.577464789,0
2.11306E-3,62.144736291,0.914652236,0.006455457,0.577464789,0
2.1397E-3,62.358706426,0.917259486,0.006356143,0.577464789,0
2.1412E-3,62.572826185,0.917403545,0.006256828,0.577464789,0
2.17657E-3,62.79048309,0.92073706,0.006157513,0.591549296,0
2.27865E-3,63.018347759,0.929621775,0.006058198,0.591549296,0
2.40165E-3,63.258512287,0.939014803,0.005958884,0.605633803,0
2.43723E-3,63.74324498,0.941490724,0.005760254,0.605633803,0
2.50343E-3,63.993587617,0.94583203,0.00566094,0.605633803,0
2.52366E-3,64.245953816,0.947093725,0.005561625,0.61971831,0
2.54441E-3,64.500394553,0.948356701,0.00546231,0.61971831,0
2.64797E-3,64.765191347,0.954224613,0.005362995,0.61971831,0
2.69477E-3,65.034668225,0.956652934,0.005263681,0.633802817,0
2.70832E-3,65.305500612,0.95733189,0.005164366,0.633802817,0
2.71188E-3,65.576688438,0.957508157,0.005065051,0.633802817,0
2.76839E-3,65.853527418,0.960214806,0.004965736,0.633802817,0
2.94794E-3,66.148320963,0.96772208,0.004866422,0.633802817,0
3.03041E-3,66.451362026,0.970678324,0.004767107,0.647887324,0
3.04859E-3,66.756220882,0.971292577,0.004667792,0.647887324,0
3.08702E-3,67.064922752,0.972549145,0.004568478,0.647887324,0
3.25751E-3,67.39067331,0.977492775,0.004469163,0.647887324,0
3.31451E-3,67.722124585,0.978938603,0.004369848,0.647887324,0
3.38512E-3,68.060637019,0.980601366,0.004270533,0.661971831,0
3.53805E-3,68.414441716,0.983766156,0.004171219,0.676056338,0
3.56565E-3,68.771006893,0.98427978,0.004071904,0.690140845,0
